,app_num,1,pub_num
2003,12572201,1656625,8089104
2004,12939520,1662738,8089105
2005,12344541,1663134,8089106
2006,11715161,1663439,8089107
2007,13036807,1663862,8089108
2008,12373402,1664148,8089109
2009,11350556,1664459,8089110
2010,12586147,1664694,8089111
2011,13053695,1665070,8089112
2012,11633929,1665354,8089113
2013,12266032,1665804,8089114
2014,12302200,1666125,8089115
2015,12596216,1666476,8089116
2016,12065901,1666824,8089117
2017,12456065,1667318,8089118
2018,12889848,1667648,8089119
2019,12562781,1668032,8089120
2020,12564605,1668455,8089121
2021,12694897,1668736,8089122
2022,12877827,1669194,8089123
2023,12141961,1669593,8089124
2024,11759454,1669836,8089125
2025,12507150,1670177,8089126
2026,12796672,1670520,8089127
2027,12424455,1670839,8089128
2028,12069941,1671362,8089129
2029,11425295,1673280,8089130
2030,12502500,1673500,8089131
2031,12423119,1673734,8089132
2032,10993305,1676735,8089133
2033,12320666,1677404,8089134
2034,12182585,1677688,8089135
2035,12891214,1677984,8089136
2036,12349874,1678558,8089137
2037,12545596,1683414,8089138
2038,11792010,1683827,8089139
2039,12585715,1684191,8089140
2040,12693372,1684441,8089141
2041,10075422,1688528,8089142
2042,11162635,1688924,8089143
2043,12654087,1689241,8089144
2044,12272606,1689893,8089145
2045,12696611,1695462,8089146
2046,11591834,1695919,8089147
2047,12539116,1696150,8089148
2048,13083951,1696471,8089149
2049,11985344,1696871,8089150
2050,11500018,1697163,8089151
2051,11589988,1697393,8089152
2052,12637704,1698729,8089153
2053,12449162,1699049,8089154
2054,11062276,1699360,8089155
2055,12239119,1702431,8089156
2056,12967633,1702714,8089157
2057,12455161,1703285,8089158
2058,11866886,1703676,8089159
2059,11954866,1708538,8089160
2060,12385840,1708938,8089161
2061,12538410,1709135,8089162
2062,11396797,1710100,8089163
2063,12586491,1710509,8089164
2064,12430557,1710805,8089165
2065,11618805,1711257,8089166
2066,12313557,1711568,8089167
2067,12327803,1711807,8089168
2068,12292442,1712107,8089169
2069,12365231,1712394,8089170
2070,12817653,1712602,8089171
2071,13008202,1713112,8089172
2072,12861263,1713581,8089173
2073,12313605,1714221,8089175
2074,12333068,1714583,8089176
2075,12385578,1714844,8089177
2076,12555823,1715394,8089178
2077,12406992,1715558,8089179
2078,12282214,1715972,8089180
2079,12495002,1716390,8089181
2080,12346291,1716610,8089182
2081,12435628,1717039,8089183
2082,12966069,1717239,8089184
2083,12305872,1717493,8089185
2084,12981080,1717822,8089186
2085,12380847,1718390,8089187
2086,12478562,1718597,8089188
2087,12489888,1719207,8089189
2088,12620748,1719572,8089190
2089,12421001,1719967,8089191
2090,12259537,1720278,8089192
2091,12219370,1720909,8089193
2092,12513018,1721296,8089194
2093,12002524,1721786,8089195
2094,12398746,1722192,8089196
2095,12880321,1722615,8089197
2096,12295993,1722968,8089198
2097,12815655,1723239,8089199
2098,12859202,1723465,8089200
2099,12522822,1723693,8089201
2100,12839942,1724053,8089202
2101,12671088,1724312,8089203
2102,12833212,1724704,8089204
2103,12296016,1725019,8089205
2104,12384232,1725655,8089206
2105,12776966,1726011,8089207
2106,12809357,1726965,8089208
2107,12482085,1727410,8089209
2108,12485987,1727612,8089210
2109,12302263,1728034,8089211
2110,12188532,1728636,8089212
2111,12611488,1729090,8089213
2112,12389648,1729347,8089214
2113,12461750,1729608,8089215
2114,12332278,1729896,8089216
2115,13080353,1730447,8089217
2116,12377596,1730794,8089218
2117,12147772,1731218,8089219
2118,12223918,1731640,8089220
2119,12278956,1732045,8089221
2120,12518704,1732381,8089222
2121,12363401,1732700,8089224
2122,12260799,1733172,8089225
2123,12605373,1733697,8089226
2124,12223748,1734075,8089227
2125,12398918,1734524,8089228
2126,12399035,1734799,8089229
2127,12279125,1734988,8089230
2128,12227726,1735424,8089231
2129,12277729,1735858,8089232
2130,12199367,1736120,8089233
2131,12279677,1736594,8089234
2132,12504119,1736969,8089235
2133,12344225,1737364,8089236
2134,12097007,1737636,8089237
2135,12481462,1737962,8089238
2136,12148002,1738223,8089239
2137,12363122,1738633,8089240
2138,12404624,1738850,8089241
2139,12161569,1739199,8089242
2140,12310985,1739582,8089243
2141,12481689,1739922,8089244
2142,12007073,1740282,8089245
2143,12464082,1740726,8089246
2144,10580155,1740997,8089247
2145,12421572,1741398,8089248
2146,12941365,1741751,8089249
2147,12211366,1742047,8089250
2148,12408727,1742268,8089251
2149,12471649,1742640,8089252
2150,12072621,1742973,8089253
2151,12337211,1743414,8089254
2152,12461979,1744047,8089255
2153,12249854,1744308,8089256
2154,12224225,1744485,8089257
2155,12727254,1744716,8089258
2156,12261599,1744954,8089259
2157,12493645,1745273,8089260
2158,12465521,1745506,8089261
2159,12167498,1745694,8089262
2160,12096709,1745939,8089263
2161,12564058,1746280,8089264
2162,12321772,1746506,8089265
2163,12187075,1746989,8089266
2164,12546703,1747333,8089267
2165,12410153,1747543,8089268
2166,12309832,1748208,8089269
2167,12401096,1748512,8089270
2168,12103402,1749104,8089271
2169,12422215,1749411,8089272
2170,13083422,1749564,8089273
2171,12227687,1749930,8089274
2172,12407185,1750222,8089275
2173,12274564,1750478,8089276
2174,12120698,1750854,8089277
2175,12422847,1751221,8089278
2176,12003138,1751622,8089279
2177,11782679,1752060,8089280
2178,12528541,1752362,8089281
2179,12426244,1752783,8089282
2180,12186832,1753047,8089283
2181,12479282,1753668,8089284
2182,12396512,1753854,8089285
2183,12182378,1754293,8089286
2184,11621568,1754574,8089287
2185,11601465,1754782,8089288
2186,12167100,1758604,8089289
2187,12362357,1762485,8089290
2188,12817328,1762721,8089291
2189,12637858,1763078,8089292
2190,12426878,1763334,8089293
2191,12186458,1763709,8089294
2192,11967478,1764668,8089295
2193,12489525,1764912,8089296
2194,12110147,1765143,8089297
2195,13043946,1765492,8089298
2196,12436918,1766727,8089299
2197,12702290,1767097,8089300
2198,12805402,1770923,8089301
2199,12676914,1771271,8089302
2200,12654870,1771591,8089303
2201,12613248,1771894,8089304
2202,11960771,1772164,8089305
2203,11973090,1772438,8089306
2204,12918786,1774288,8089307
2205,12421968,1774832,8089308
2206,12492682,1775403,8089309
2207,12273158,1775690,8089310
2208,12009765,1776002,8089311
2209,12679503,1776375,8089312
2210,12727261,1776706,8089313
2211,12764294,1776936,8089314
2212,12869595,1777272,8089315
2213,12646268,1777514,8089316
2214,12458706,1777707,8089317
2215,12578536,1778151,8089318
2216,12624623,1778413,8089319
2217,12684332,1778807,8089320
2218,12673797,1779009,8089321
2219,12465890,1779386,8089322
2220,12229412,1779752,8089323
2221,12317973,1780295,8089324
2222,12653061,1780686,8089325
2223,12605436,1780899,8089326
2224,12400027,1781124,8089327
2225,12581540,1781392,8089328
2226,12613557,1781644,8089329
2227,12679299,1781880,8089330
2228,12454083,1782147,8089331
2229,12679697,1782834,8089332
2230,13118211,1783166,8089333
2231,12366534,1783704,8089334
2232,12483078,1784222,8089335
2233,12114179,1784904,8089336
2234,11779703,1785161,8089337
2235,11733205,1785819,8089338
2236,11614434,1786064,8089339
2237,11650720,1786461,8089340
2238,11718257,1787041,8089341
2239,12000788,1788476,8089342
2240,12565876,1789298,8089343
2241,11165921,1789813,8089344
2242,11800739,1790138,8089345
2243,12306931,1790814,8089346
2244,12399095,1791104,8089347
2245,12476413,1791484,8089348
2246,11996283,1791938,8089349
2247,12614866,1792311,8089350
2248,11664890,1792622,8089351
2249,12230737,1793191,8089352
2250,12079179,1793573,8089353
2251,12899913,1794051,8089354
2252,12625370,1794413,8089355
2253,12422953,1795707,8089356
2254,12752494,1795893,8089357
2255,11576287,1796808,8089358
2256,11792631,1797141,8089359
2257,11858667,1797419,8089360
2258,12420095,1797816,8089362
2259,13022610,1798298,8089363
2260,12714885,1809978,8089364
2261,10556699,1810179,8089365
2262,12382390,1810529,8089366
2263,12056002,1810749,8089367
2264,12453142,1811103,8089368
2265,12371975,1811521,8089369
2266,12555804,1811747,8089370
2267,12182563,1812659,8089371
2268,11916388,1813142,8089372
2269,12081828,1813475,8089373
2270,12273186,1813794,8089374
2271,12157429,1814104,8089375
2272,12131694,1814506,8089376
2273,11835189,1814670,8089377
2274,12706605,1814981,8089378
2275,12635558,1815229,8089379
2276,12603883,1815472,8089380
2277,12475159,1815723,8089381
2278,12824171,1815970,8089382
2279,12748085,1816552,8089383
2280,12754431,1816832,8089384
2281,12827391,1817127,8089385
2282,12309946,1818356,8089386
2283,12436003,1818713,8089387
2284,12780363,1820044,8089388
2285,11493357,1820247,8089389
2286,11804217,1820548,8089390
2287,12360651,1822396,8089391
2288,12602852,1823371,8089392
2289,11817114,1823807,8089393
2290,12590116,1824294,8089394
2291,11887895,1824993,8089395
2292,12295818,1825442,8089396
2293,12532514,1825913,8089397
2294,12479729,1826158,8089398
2295,12479723,1828480,8089399
2296,12137532,1830314,8089400
2297,12588824,1830595,8089401
2298,12548381,1835149,8089402
2299,12552689,1835764,8089403
2300,12283373,1836028,8089404
2301,12132507,1836395,8089405
2302,12487544,1836881,8089406
2303,11303140,1837393,8089407
2304,12609883,1837667,8089408
2305,12435696,1838319,8089409
2306,12452149,1838962,8089410
2307,12274711,1839206,8089411
2308,12289093,1839720,8089412
2309,12402647,1840054,8089413
2310,13037709,1840275,8089414
2311,12236467,1840951,8089415
2312,12371900,1841194,8089416
2313,12130731,1841483,8089417
2314,12237524,1841752,8089418
2315,12306822,1841982,8089419
2316,11734002,1842265,8089420
2317,12465395,1842526,8089421
2318,12293178,1843265,8089422
2319,09569816,1843583,8089423
2320,12549986,1844217,8089424
2321,11510495,1844505,8089425
2322,11628434,1848336,8089426
2323,11902743,1848797,8089427
2324,11585224,1849013,8089428
2325,12071283,1849412,8089429
2326,12078798,1849704,8089430
2327,11382776,1849996,8089431
2328,11994657,1853837,8089432
2329,12160057,1854272,8089433
2330,11609131,1854726,8089434
2331,11691505,1856022,8089435
2332,11708871,1856206,8089436
2333,11898595,1856513,8089437
2334,12071869,1856765,8089438
2335,12173924,1857056,8089439
2336,12254974,1857481,8089440
2337,11710185,1857652,8089441
2338,11738750,1857954,8089442
2339,11825241,1858351,8089443
2340,12318208,1858663,8089444
2341,11695475,1858900,8089445
2342,11895100,1859196,8089446
2343,12314560,1859535,8089447
2344,12367742,1859838,8089448
2345,12160240,1860147,8089449
2346,12213523,1860538,8089450
2347,12504138,1860811,8089451
2348,11467647,1861042,8089452
2349,11962680,1861342,8089453
2350,12366919,1863795,8089454
2351,11563785,1863987,8089455
2352,11631078,1864863,8089456
2353,12300697,1865202,8089457
2354,12261864,1865461,8089458
2355,11146269,1882179,8089459
2356,11937483,1882622,8089460
2357,11166622,1882863,8089461
2358,12098961,1898951,8089462
2359,12472503,1905982,8089463
2360,12507928,1906210,8089464
2361,11600352,1906524,8089465
2362,12388164,1906798,8089466
2363,12125157,1907038,8089467
2364,12192244,1907206,8089468
2365,12268639,1907689,8089469
2366,09176639,1908097,8089470
2367,11442044,1908490,8089472
2368,11734499,1912025,8089473
2369,11617337,1917573,8089474
2370,11723744,1920003,8089475
2371,12180092,1920247,8089476
2372,12797150,1920490,8089477
2373,11836190,1920913,8089478
2374,12101935,1921204,8089479
2375,12187401,1921674,8089480
2376,11536179,1921981,8089481
2377,12381216,1922181,8089482
2378,12159606,1922369,8089483
2379,11429264,1922751,8089484
2380,12071133,1923057,8089485
2381,11086474,1923330,8089486
2382,11447854,1924045,8089487
2383,12952132,1924662,8089488
2384,10957032,1925460,8089489
2385,12249553,1925807,8089490
2386,13006546,1926157,8089491
2387,11843614,1926897,8089492
2388,12222363,1927104,8089493
2389,12323485,1927366,8089494
2390,10473850,1927676,8089495
2391,11918932,1928229,8089496
2392,12656047,1928574,8089497
2393,11993406,1928885,8089498
2394,12403689,1929725,8089499
2395,12645624,1930007,8089500
2396,12318119,1930320,8089501
2397,11587994,1930554,8089502
2398,11592707,1930910,8089503
2399,12135844,1931442,8089504
2400,11622640,1931841,8089505
2401,11472253,1932130,8089506
2402,12566989,1932703,8089507
2403,11433981,1933513,8089508
2404,11543476,1934072,8089509
2405,10928559,1934816,8089510
2406,11814955,1935190,8089511
2407,12232414,1935470,8089512
2408,13131831,1935826,8089513
2409,12135645,1936199,8089514
2410,12087207,1936488,8089515
2411,11471229,1936902,8089516
2412,12314989,1937433,8089517
2413,11941837,1937761,8089518
2414,12629074,1938206,8089519
2415,11884193,1938770,8089520
2416,11440927,1939179,8089521
2417,11851957,1939580,8089522
2418,12206143,1940051,8089523
2419,12270163,1940405,8089524
2420,12331854,1940597,8089525
2421,12558598,1940839,8089526
2422,12569010,1941139,8089527
2423,12254398,1941571,8089528
2424,12320822,1941884,8089529
2425,12521229,1942240,8089530
2426,12323647,1942767,8089531
2427,12010538,1943132,8089532
2428,12077149,1943723,8089533
2429,12264588,1944083,8089534
2430,12510775,1944337,8089535
2431,11622071,1944681,8089536
2432,11988273,1945066,8089537
2433,12130703,1945443,8089538
2434,12018590,1945696,8089539
2435,11585470,1946010,8089540
2436,12441056,1946488,8089541
2437,13118066,1946753,8089542
2438,12350459,1947685,8089543
2439,12402117,1947891,8089544
2440,12431831,1948102,8089545
2441,11903228,1948942,8089546
2442,12422978,1949198,8089547
2443,12663594,1949489,8089548
2444,12212962,1949815,8089549
2445,12472056,1950118,8089550
2446,12183374,1950564,8089551
2447,11730708,1951143,8089552
2448,12270391,1951552,8089553
2449,12444099,1952084,8089554
2450,11753732,1952426,8089555
2451,11790856,1952891,8089556
2452,12244826,1953214,8089557
2453,12311989,1953548,8089558
2454,12343489,1953902,8089559
2455,12214996,1954256,8089560
2456,12222220,1954594,8089561
2457,11642903,1954840,8089562
2458,11324557,1955218,8089563
2459,11809217,1955885,8089564
2460,11579596,1956754,8089565
2461,11788266,1957206,8089566
2462,11249256,1957605,8089567
2463,12573021,1958632,8089568
2464,12747850,1959302,8089569
2465,12749064,1959614,8089570
2466,12458215,1959992,8089571
2467,12486745,1960729,8089572
2468,12523185,1960978,8089573
2469,12095938,1961217,8089574
2470,12881560,1961552,8089575
2471,12128987,1961809,8089576
2472,13064252,1962151,8089577
2473,13058927,1962392,8089578
2474,12549111,1962741,8089579
2475,11754223,1963060,8089580
2476,11997508,1963319,8089581
2477,12129838,1964005,8089582
2478,12487432,1964583,8089583
2479,12613581,1964788,8089584
2480,12656062,1965153,8089585
2481,12351069,1965493,8089586
2482,12378180,1965697,8089587
2483,11163725,1965868,8089588
2484,11408224,1966142,8089589
2485,11834376,1966643,8089590
2486,12353333,1967218,8089591
2487,11985575,1967506,8089592
2488,11884889,1967864,8089593
2489,11434516,1968257,8089594
2490,11521642,1968729,8089595
2491,12964855,1969026,8089596
2492,12636782,1970213,8089597
2493,11843980,1970531,8089598
2494,12367320,1971057,8089599
2495,12723694,1971262,8089600
2496,12419954,1971662,8089601
2497,12369800,1971952,8089602
2498,13010782,1972230,8089603
2499,11768283,1972500,8089604
2500,12582753,1972982,8089605
2501,12382824,1973243,8089606
2502,11887584,1973496,8089608
2503,12232902,1975416,8089609
2504,11701378,1975772,8089610
2505,12382047,1979722,8089611
2506,12412295,1981882,8089612
2507,12838750,1982121,8089613
2508,11755361,1982582,8089614
2509,12155514,1982861,8089615
2510,12648648,1983692,8089616
2511,12357122,1984153,8089617
2512,12590366,1984630,8089618
2513,12226908,1984817,8089619
2514,12442674,1985219,8089620
2515,12696752,1985513,8089621
2516,12039047,1985744,8089622
2517,12543459,1986286,8089623
2518,12923860,1987236,8089624
2519,12516341,1987795,8089625
2520,12226931,1988032,8089626
2521,13028585,1988357,8089627
2522,12388358,1988781,8089628
2523,12311425,1990127,8089629
2524,12402177,1990678,8089630
2525,12483263,1991011,8089631
2526,12135626,1991308,8089632
2527,12467278,1991565,8089633
2528,12684632,1991767,8089634
2529,12313508,1992733,8089635
2530,12889124,1993188,8089636
2531,12344328,1993429,8089637
2532,12373460,1993630,8089638
2533,11728476,1993935,8089639
2534,10598913,1994398,8089640
2535,11438350,1994824,8089641
2536,11974230,1995497,8089642
2537,12230580,1995713,8089643
2538,12051308,1996122,8089644
2539,12118842,1996442,8089645
2540,12357299,1996726,8089646
2541,10965750,1997103,8089647
2542,11092669,1997900,8089648
2543,11526831,1998230,8089649
2544,11789645,1998704,8089650
2545,12193400,1999019,8089651
2546,12539675,1999287,8089652
2547,11342690,2000378,8089653
2548,12750557,2001011,8089654
2549,12476886,2001711,8089655
2550,12232139,2002076,8089656
2551,12260513,2002299,8089657
2552,12261562,2002495,8089658
2553,12463469,2002837,8089659
2554,12142022,2003142,8089661
2555,11860067,2003685,8089662
2556,11954807,2005903,8089663
2557,12010966,2006262,8089664
2558,11925292,2007003,8089665
2559,12010262,2007893,8089666
2560,11732554,2009203,8089667
2561,12467428,2009402,8089668
2562,11874442,2009616,8089669
2563,11961425,2010152,8089670
2564,12585559,2010388,8089671
2565,12318034,2010684,8089672
2566,12546024,2011132,8089673
2567,11683743,2011498,8089674
2568,12208844,2011871,8089675
2569,12304973,2012114,8089676
2570,12135180,2012472,8089677
2571,12338476,2012741,8089678
2572,12893588,2014924,8089679
2573,12984407,2015508,8089680
2574,12814751,2015932,8089681
2575,12042197,2016769,8089682
2576,11978258,2017095,8089683
2577,12405113,2018586,8089684
2578,11510036,2020121,8089685
2579,12578939,2020472,8089686
2580,12643742,2020759,8089687
2581,12482670,2022671,8089688
2582,12821975,2023246,8089689
2583,11994992,2026463,8089690
2584,12255607,2026861,8089691
2585,12506883,2027195,8089692
2586,12340856,2027564,8089693
2587,11844671,2028001,8089694
2588,12211667,2028274,8089695
2589,12467085,2028634,8089696
2590,12652216,2028814,8089697
2591,13089328,2029147,8089698
2592,12750845,2029396,8089699
2593,12760318,2029901,8089700
2594,13158529,2030121,8089701
2595,12382715,2030567,8089702
2596,13051291,2030823,8089703
2597,12654921,2031218,8089704
2598,12103910,2031434,8089705
2599,12968549,2031780,8089706
2600,12700351,2032167,8089707
2601,12388512,2032572,8089708
2602,12461928,2032904,8089709
2603,12523581,2033221,8089710
2604,12283308,2033527,8089711
2605,12320591,2033736,8089712
2606,12731381,2034223,8089713
2607,12830008,2034608,8089714
2608,11345621,2034958,8089715
2609,12337103,2035379,8089716
2610,09638607,2035762,8089717
2611,11329592,2035988,8089718
2612,12791546,2036544,8089719
2613,12537213,2036828,8089720
2614,11561791,2037153,8089721
2615,11623276,2037546,8089722
2616,11839034,2037883,8089723
2617,12123288,2038387,8089724
2618,12508860,2038895,8089725
2619,12054920,2039101,8089726
2620,12619970,2039531,8089727
2621,12458843,2039862,8089728
2622,12250597,2040169,8089729
2623,12607891,2040450,8089730
2624,12041051,2040769,8089731
2625,12289172,2041102,8089732
2626,12351660,2041279,8089733
2627,12781297,2041625,8089734
2628,12325466,2041936,8089735
2629,12409508,2042277,8089736
2630,12339516,2042682,8089737
2631,12929116,2043029,8089738
2632,12438460,2044809,8089739
2633,12453637,2045214,8089740
2634,12509484,2045392,8089741
2635,12595332,2045682,8089742
2636,12276727,2045949,8089743
2637,11211060,2046160,8089744
2638,12166862,2046473,8089745
2639,12083729,2046815,8089746
2640,12470657,2047469,8089747
2641,12506267,2048504,8089748
2642,12175767,2048890,8089749
2643,11999620,2049129,8089750
2644,12765207,2050179,8089751
2645,12764972,2050535,8089752
2646,12658547,2050988,8089753
2647,12750683,2051354,8089754
2648,11935276,2051719,8089755
2649,11964866,2052296,8089756
2650,12222880,2052562,8089757
2651,12616792,2052933,8089758
2652,12722550,2053319,8089759
2653,12590896,2053588,8089760
2654,12695717,2054115,8089761
2655,12729845,2054411,8089762
2656,12755537,2054707,8089763
2657,13027831,2054974,8089764
2658,13182866,2055944,8089765
2659,13198088,2056317,8089766
2660,12765957,2056813,8089767
2661,11659297,2057528,8089768
2662,12604990,2058193,8089769
2663,12187212,2058494,8089770
2664,12384649,2059201,8089771
2665,12489821,2059646,8089772
2666,12514083,2059942,8089773
2667,12000930,2060499,8089774
2668,12318475,2060803,8089775
2669,11425003,2061617,8089776
2670,12042427,2062295,8089777
2671,12139572,2062758,8089778
2672,12957944,2063069,8089779
2673,12526053,2063418,8089780
2674,13009676,2063834,8089781
2675,12316910,2064608,8089782
2676,12156421,2064842,8089783
2677,12343967,2065100,8089784
2678,12160743,2065396,8089785
2679,12456521,2066072,8089786
2680,12167365,2066419,8089787
2681,12242584,2066902,8089788
2682,12265968,2067158,8089789
2683,12023421,2067440,8089790
2684,11638479,2067718,8089791
2685,12436367,2067970,8089792
2686,12195299,2068211,8089793
2687,12861084,2068571,8089794
2688,11702981,2068848,8089795
2689,12886040,2080368,8089796
2690,12659515,2080801,8089797
2691,12627244,2081080,8089798
2692,12349650,2081437,8089799
2693,12902830,2082310,8089800
2694,12285619,2082636,8089801
2695,12034461,2082934,8089802
2696,12083001,2083431,8089803
2697,11810554,2084053,8089804
2698,12274727,2084348,8089805
2699,12405968,2084557,8089806
2700,12951360,2084848,8089807
2701,12413052,2085059,8089808
2702,12802888,2085564,8089809
2703,12890642,2086027,8089810
2704,12580949,2086587,8089811
2705,11967536,2086852,8089812
2706,12175555,2087110,8089813
2707,12164014,2087626,8089814
2708,12624584,2087861,8089815
2709,12477270,2088239,8089816
2710,12489730,2088475,8089817
2711,12580795,2088846,8089818
2712,12857063,2089095,8089819
2713,12346225,2089495,8089820
2714,12689122,2089765,8089821
2715,11705288,2090297,8089822
2716,12868341,2090810,8089823
2717,12477703,2091302,8089824
2718,12231117,2091940,8089825
2719,12458924,2092189,8089826
2720,12514847,2092518,8089827
2721,12598994,2092980,8089828
2722,12608232,2093272,8089829
2723,12453508,2093859,8089830
2724,12710129,2094221,8089831
2725,12356581,2094641,8089832
2726,11506229,2095027,8089833
2727,13009668,2095304,8089834
2728,12938502,2096315,8089835
2729,12436291,2096600,8089836
2730,11603104,2096843,8089837
2731,12824494,2097403,8089838
2732,12004639,2097667,8089839
2733,12443562,2100677,8089840
2734,12153222,2100993,8089841
2735,11696570,2101337,8089842
2736,12166974,2101593,8089843
2737,12915307,2102087,8089844
2738,12271093,2102511,8089845
2739,12336399,2102883,8089846
2740,12550366,2103617,8089847
2741,12297385,2103907,8089848
2742,12018308,2104394,8089849
2743,11966211,2104757,8089850
2744,12439038,2105218,8089851
2745,11523205,2105538,8089852
2746,11927495,2106058,8089853
2747,11695773,2116707,8089854
2748,11144846,2117226,8089855
2749,12420629,2118912,8089856
2750,12368602,2119144,8089857
2751,12499456,2119528,8089858
2752,12517777,2120132,8089859
2753,11708557,2120540,8089860
2754,12143064,2120832,8089861
2755,12192283,2121199,8089862
2756,12510357,2121556,8089863
2757,10885593,2121873,8089864
2758,12223274,2122229,8089865
2759,12580873,2122558,8089866
2760,12162281,2122900,8089867
2761,12240283,2123181,8089868
2762,12392975,2123459,8089869
2763,12507762,2123739,8089870
2764,11090634,2124229,8089871
2765,12201383,2124636,8089872
2766,12382993,2125352,8089873
2767,12691244,2125593,8089874
2768,12535538,2127054,8089875
2769,12554214,2127429,8089876
2770,11939775,2127915,8089877
2771,12479574,2128146,8089878
2772,10145514,2128490,8089879
2773,11222476,2128961,8089880
2774,11680065,2129235,8089881
2775,11849364,2129718,8089882
2776,12312913,2130064,8089883
2777,12098602,2130381,8089884
2778,11575124,2130653,8089885
2779,11751815,2130920,8089886
2780,10299973,2131210,8089887
2781,10015926,2131627,8089888
2782,10992539,2133024,8089889
2783,11858282,2133423,8089890
2784,11966752,2133685,8089891
2785,12086458,2133945,8089892
2786,12091458,2134261,8089893
2787,12123397,2134510,8089894
2788,12200581,2134864,8089895
2789,12281209,2136090,8089896
2790,12380238,2136552,8089897
2791,12380759,2136766,8089898
2792,12423333,2139430,8089899
2793,12519035,2139920,8089900
2794,12628507,2140228,8089901
2795,11326508,2141211,8089902
2796,11394943,2141524,8089903
2797,11829925,2142032,8089904
2798,12450710,2142410,8089905
2799,12367073,2142920,8089906
2800,11523389,2143327,8089907
2801,12046946,2143677,8089908
2802,12149255,2144830,8089909
2803,12516710,2145217,8089910
2804,11571468,2145602,8089911
2805,12468039,2146286,8089912
2806,11790933,2146625,8089913
2807,11869360,2151486,8089914
2808,12164759,2151935,8089915
2809,12419430,2152347,8089916
2810,12505358,2152626,8089917
2811,12077860,2152844,8089918
2812,11929024,2153169,8089919
2813,12425147,2153734,8089920
2814,12551016,2154785,8089921
2815,12882670,2155437,8089922
2816,10528108,2155671,8089923
2817,11540285,2156268,8089924
2818,11583754,2161553,8089925
2819,12169027,2162228,8089926
2820,12186878,2162447,8089927
2821,12199688,2162741,8089928
2822,12234915,2163053,8089929
2823,12236216,2163777,8089930
2824,11636203,2164030,8089931
2825,11662194,2164359,8089932
2826,11868879,2164763,8089933
2827,11896569,2165405,8089934
2828,11958261,2165831,8089935
2829,12273232,2166174,8089936
2830,12445559,2166502,8089937
2831,11318467,2166875,8089938
2832,12122278,2167182,8089939
2833,09972530,2167368,8089940
2834,11112631,2168220,8089941
2835,11869437,2168555,8089942
2836,13183252,2169204,8089943
2837,13082064,2169596,8089944
2838,13010146,2170020,8089945
2839,12548502,2170916,8089946
2840,12082996,2171855,8089947
2841,11129735,2172127,8089948
2842,12719006,2173253,8089949
2843,11571892,2176000,8089950
2844,12542148,2176278,8089951
2845,11849044,2176548,8089952
2846,11925632,2176988,8089953
2847,11150111,2177311,8089954
2848,12151338,2177912,8089955
2849,11562237,2178241,8089956
2850,11341815,2178768,8089957
2851,11781098,2178971,8089958
2852,11802937,2184619,8089959
2853,11669813,2184944,8089960
2854,11952289,2185226,8089961
2855,12342809,2185890,8089962
2856,12881123,2186273,8089963
2857,11204446,2186613,8089964
2858,12318260,2187257,8089965
2859,12428359,2187607,8089966
2860,12060304,2188017,8089967
2861,12204568,2188496,8089968
2862,12715752,2189119,8089969
2863,11956141,2189410,8089970
2864,12423626,2190106,8089971
2865,11027564,2190340,8089972
2866,11965147,2190761,8089973
2867,11965162,2191234,8089974
2868,12109908,2192347,8089975
2869,12422761,2192551,8089976
2870,12636178,2193068,8089977
2871,12093111,2193311,8089978
2872,11839849,2193657,8089979
2873,10582589,2194047,8089980
2874,12375123,2194433,8089981
2875,11423258,2194862,8089982
2876,12351671,2195361,8089983
2877,12490209,2195645,8089984
2878,12249151,2195975,8089985
2879,12496028,2196129,8089986
2880,11476624,2196744,8089987
2881,12485021,2197097,8089988
2882,11987360,2197654,8089989
2883,12233084,2197923,8089990
2884,12440390,2198246,8089991
2885,12571109,2198542,8089992
2886,12207201,2198818,8089993
2887,12192390,2199290,8089994
2888,11485594,2199699,8089995
2889,12138882,2199966,8089996
2890,12908237,2200223,8089997
2891,12471844,2200630,8089998
2892,11813076,2200965,8089999
2893,12770281,2201669,8090000
2894,11294213,2201983,8090001
2895,11682982,2202414,8090002
2896,12508354,2202744,8090003
2897,11817462,2203974,8090004
2898,11994038,2204281,8090005
2899,12916467,2204581,8090006
2900,11527156,2208827,8090007
2901,12783725,2209070,8090008
2902,11834688,2210039,8090009
2903,11803100,2210281,8090010
2904,11952126,2210902,8090011
2905,12543861,2211256,8090012
2906,12043751,2211931,8090013
2907,12246274,2212280,8090014
2908,11804311,2212554,8090016
2909,12087558,2212819,8090017
2910,11716112,2213100,8090018
2911,11517348,2213348,8090019
2912,11342976,2213785,8090020
2913,11566241,2214100,8090021
2914,11620598,2214284,8090022
2915,11621980,2214686,8090023
2916,11768163,2217530,8090024
2917,11787623,2217861,8090025
2918,11835732,2218199,8090026
2919,11897081,2220941,8090027
2920,10972931,2221106,8090028
2921,11411032,2221319,8090029
2922,11969847,2221686,8090030
2923,11867836,2222365,8090031
2924,12615820,2222693,8090032
2925,11794755,2223410,8090033
2926,11915444,2223742,8090034
2927,12211301,2224099,8090035
2928,12223462,2224354,8090036
2929,12260028,2224911,8090037
2930,12890509,2225175,8090038
2931,10544349,2225650,8090039
2932,11260336,2226171,8090040
2933,11624531,2226430,8090041
2934,11840788,2228649,8090042
