,app_num,1,pgpub_num
1597,14789039,397023,20170001598
1598,14788449,397186,20170001599
1599,15189165,397332,20170001600
1600,15189985,397548,20170001601
1601,15194584,397719,20170001602
1602,15199688,397895,20170001603
1603,14790161,398092,20170001604
1604,14789222,398282,20170001605
1605,15115291,398385,20170001606
1606,15115300,398491,20170001607
1607,15115305,398597,20170001608
1608,15115309,398703,20170001609
1609,14791061,398883,20170001610
1610,15194708,399050,20170001611
1611,15106537,399209,20170001612
1612,15106640,399367,20170001613
1613,15038760,399632,20170001614
1614,15125829,399877,20170001615
1615,15104968,400132,20170001616
1616,15268856,400312,20170001617
1617,15113440,400611,20170001618
1618,14545870,400796,20170001619
1619,15106787,400951,20170001620
1620,15106815,401449,20170001621
1621,15106990,401914,20170001622
1622,14958009,402287,20170001623
1623,14917907,402506,20170001624
1624,15101159,402864,20170001625
1625,15106823,403079,20170001626
1626,15106824,403397,20170001627
1627,15173915,403895,20170001628
1628,14999975,404361,20170001629
1629,15106818,404793,20170001630
1630,15106808,405156,20170001631
1631,15106821,405519,20170001632
1632,15106961,406032,20170001633
1633,15106975,406395,20170001634
1634,15107003,406818,20170001635
1635,14789285,407211,20170001636
1636,15107012,407421,20170001637
1637,14940236,407556,20170001638
1638,14790739,407691,20170001639
1639,15114245,407942,20170001640
1640,15183251,408290,20170001641
1641,15193555,408434,20170001642
1642,15106811,408595,20170001643
1643,14755326,409048,20170001644
1644,15113158,409323,20170001645
1645,15125867,409516,20170001646
1646,15107230,409911,20170001647
1647,15112166,410236,20170001648
1648,14789114,410529,20170001649
1649,15017723,410653,20170001650
1650,15100128,410842,20170001651
1651,15199770,411020,20170001652
1652,15197276,411204,20170001653
1653,14788337,411464,20170001654
1654,15165880,411589,20170001655
1655,15195568,411704,20170001656
1656,15039775,412038,20170001657
1657,15165005,412242,20170001658
1658,15180241,412506,20170001659
1659,15186563,412677,20170001660
1660,15195739,412803,20170001661
1661,15266077,412932,20170001662
1662,14755634,413244,20170001663
1663,15200866,413368,20170001664
1664,15114338,413577,20170001665
1665,15039767,413708,20170001666
1666,15240976,414008,20170001667
1667,15113700,414239,20170001668
1668,14902474,414404,20170001669
1669,15039786,414589,20170001670
1670,14754954,414845,20170001671
1671,15100121,415042,20170001672
1672,15105994,415402,20170001673
1673,15101302,415595,20170001674
1674,15200321,415821,20170001675
1675,15262535,415970,20170001676
1676,15198704,416460,20170001677
1677,15193418,416589,20170001678
1678,15198920,416830,20170001679
1679,15196649,416989,20170001680
1680,15196675,417098,20170001681
1681,14789379,417207,20170001682
1682,14789586,417310,20170001683
1683,15106042,417553,20170001684
1684,14791326,417679,20170001685
1685,14789343,417779,20170001686
1686,15187136,417944,20170001687
1687,15265363,418183,20170001688
1688,15267999,418396,20170001689
1689,15156163,418631,20170001690
1690,15113555,418764,20170001691
1691,15190489,418922,20170001692
1692,15199941,419021,20170001693
1693,15259434,419173,20170001694
1694,15186837,419416,20170001695
1695,15012512,419610,20170001696
1696,15092209,419742,20170001697
1697,15265990,419954,20170001698
1698,14755203,420227,20170001699
1699,15265486,420375,20170001700
1700,14755818,420527,20170001701
1701,15106681,420697,20170001702
1702,15201762,420890,20170001703
1703,15234684,421136,20170001704
1704,14790871,421284,20170001705
1705,15265681,421456,20170001706
1706,15266779,421651,20170001707
1707,14788098,421841,20170001708
1708,15106904,422021,20170001709
1709,15181671,422591,20170001710
1710,14791237,422760,20170001711
1711,15202362,422925,20170001712
1712,15180651,423118,20170001713
1713,15113167,423297,20170001714
1714,15106859,423525,20170001715
1715,15198343,423738,20170001716
1716,15198156,424100,20170001717
1717,15125595,424492,20170001718
1718,15125614,424660,20170001719
1719,15125639,424808,20170001720
1720,15197596,424956,20170001721
1721,15197329,425201,20170001722
1722,14860072,425420,20170001723
1723,15198946,425741,20170001724
1724,14790515,426099,20170001725
1725,15191326,426191,20170001726
1726,15100093,426477,20170001727
1727,15257618,426655,20170001728
1728,15257626,426872,20170001729
1729,15171306,427089,20170001730
1730,14769889,427260,20170001731
1731,13659463,427420,20170001732
1732,15200466,427645,20170001733
1733,15106530,427838,20170001734
1734,15106533,428091,20170001735
1735,15201293,428329,20170001736
1736,15185128,428535,20170001737
1737,15106765,429010,20170001738
1738,15193065,429280,20170001739
1739,15106625,429524,20170001740
1740,15196294,429749,20170001741
1741,15106579,430013,20170001742
1742,15082969,430338,20170001743
1743,15107336,430557,20170001744
1744,15268998,430790,20170001745
1745,15115090,431012,20170001746
1746,15200137,431222,20170001747
1747,15106494,431488,20170001748
1748,14789865,431626,20170001749
1749,14755280,431802,20170001750
1750,14789924,431978,20170001751
1751,15125842,432276,20170001752
1752,15201660,432641,20170001753
1753,15201151,432785,20170001754
1754,15200133,433014,20170001755
1755,15114311,433229,20170001756
1756,15267577,433419,20170001757
1757,15220904,433668,20170001758
1758,14790686,433818,20170001759
1759,15264625,434003,20170001760
1760,14612498,434264,20170001761
1761,15267374,434503,20170001762
1762,14789161,434740,20170001763
1763,14790360,434863,20170001764
1764,15265555,434970,20170001765
1765,14788024,435223,20170001766
1766,14788054,435412,20170001767
1767,15100261,435601,20170001768
1768,14790054,435806,20170001769
1769,15039447,436031,20170001770
1770,14788655,436239,20170001771
1771,14156656,436362,20170001772
1772,15108963,436574,20170001773
1773,14790003,436822,20170001774
1774,14788074,436977,20170001775
1775,15208462,437196,20170001776
1776,15267994,437412,20170001777
1777,14791103,437667,20170001778
1778,15104175,437759,20170001779
1779,15268914,437982,20170001780
1780,15106906,438112,20170001781
1781,15198472,438672,20170001782
1782,15114094,438920,20170001783
1783,14789533,439058,20170001784
1784,15201489,439183,20170001785
1785,15100025,439340,20170001786
1786,15266686,439570,20170001787
1787,15174187,439969,20170001788
1788,15100087,440218,20170001789
1789,15265285,440516,20170001790
1790,14789929,440721,20170001791
1791,14789934,440837,20170001792
1792,15196955,440985,20170001793
1793,15109947,441164,20170001794
1794,15116891,441463,20170001795
1795,15200992,441589,20170001796
1796,15113584,441872,20170001797
1797,15201297,442087,20170001798
1798,15178668,442221,20170001799
1799,15143709,442385,20170001800
1800,15106588,442514,20170001801
1801,14790759,442728,20170001802
1802,15185645,442896,20170001803
1803,15106948,443122,20170001804
1804,15265005,443260,20170001805
1805,15106986,443470,20170001806
1806,15197488,443700,20170001807
1807,15199644,443864,20170001808
1808,15195084,443993,20170001809
1809,15196464,444122,20170001810
1810,15113193,444281,20170001811
1811,15268772,444536,20170001812
1812,15265892,444726,20170001813
1813,15105241,444964,20170001814
1814,15194695,445103,20170001815
1815,15198505,445230,20170001816
1816,15104403,445374,20170001817
1817,15267702,445630,20170001818
1818,14790707,445853,20170001819
1819,15105256,446017,20170001820
1820,15200239,446215,20170001821
1821,15198154,446544,20170001822
1822,15106520,446828,20170001823
1823,15113195,447068,20170001824
1824,15047749,447276,20170001825
1825,15193919,447482,20170001826
1826,15264831,447643,20170001827
1827,15100271,447835,20170001828
1828,15115350,448040,20170001829
1829,15264255,448305,20170001830
1830,15038789,448509,20170001831
1831,15039915,448745,20170001832
1832,15038777,448933,20170001833
1833,15106325,449146,20170001834
1834,15179281,449309,20170001835
1835,15107134,449468,20170001836
1836,15256317,449676,20170001837
1837,15185571,449884,20170001838
1838,15198489,450108,20170001839
1839,15198547,450272,20170001840
1840,15106348,450406,20170001841
1841,15106355,450599,20170001842
1842,15039497,450747,20170001843
1843,15194537,450957,20170001844
1844,15115267,451071,20170001845
1845,15194910,451251,20170001846
1846,15106573,451410,20170001847
1847,15262886,451618,20170001848
1848,15231941,451981,20170001849
1849,14789223,452360,20170001850
1850,15125760,452553,20170001851
1851,15268443,452943,20170001852
1852,15104416,453295,20170001853
1853,15268633,453542,20170001854
1854,15115096,453791,20170001855
1855,15162027,453909,20170001856
1856,15059803,454166,20170001857
1857,14790378,454402,20170001858
1858,15265434,454687,20170001859
1859,15268282,454881,20170001860
1860,15265668,455156,20170001861
1861,15202411,455468,20170001862
1862,15156741,455801,20170001863
1863,14791472,456347,20170001864
1864,15244260,456488,20170001865
1865,15204643,456704,20170001866
1866,15031430,457008,20170001867
1867,15113332,457208,20170001868
1868,15116251,457376,20170001869
1869,15101154,457582,20170001870
1870,15203781,457822,20170001871
1871,15198219,458184,20170001872
1872,15024604,458762,20170001873
1873,15264314,459157,20170001874
1874,15119015,459790,20170001875
1875,15106659,460365,20170001876
1876,15168783,460683,20170001877
1877,15113615,460989,20170001878
1878,14791409,461147,20170001879
1879,15038982,461257,20170001880
1880,15202150,461555,20170001881
1881,15269577,461909,20170001882
1882,15181472,462230,20170001883
1883,15125825,462456,20170001884
1884,15113093,462806,20170001885
1885,15264725,463004,20170001886
1886,15187689,463385,20170001887
1887,15125790,463672,20170001888
1888,15200233,463942,20170001889
1889,15269349,464194,20170001890
1890,15264580,464580,20170001891
1891,15198352,464824,20170001892
1892,15113447,464953,20170001893
1893,15196779,465251,20170001894
1894,15265185,465521,20170001895
1895,15267058,465877,20170001896
1896,15267030,466068,20170001897
1897,15264561,466197,20170001898
1898,15189543,466388,20170001899
1899,15114236,466549,20170001900
1900,15197245,466942,20170001901
1901,15114535,467081,20170001902
1902,15266157,467334,20170001903
1903,15094165,467580,20170001904
1904,15269275,467716,20170001905
1905,15267497,468007,20170001906
1906,15210694,468320,20170001907
1907,15113182,468590,20170001908
1908,15039917,468856,20170001909
1909,14900846,469139,20170001910
1910,15113168,469304,20170001911
1911,15125703,469746,20170001912
1912,15102277,470039,20170001913
1913,15266194,470609,20170001914
1914,14858096,471114,20170001915
1915,15267804,471461,20170001916
1916,14788336,472082,20170001917
1917,15201307,472239,20170001918
1918,15221903,472486,20170001919
1919,15106863,472957,20170001920
1920,15192536,473207,20170001921
1921,15113141,473440,20170001922
1922,15267551,473850,20170001923
1923,14970108,474009,20170001924
1924,15190950,474433,20170001925
1925,15190964,474778,20170001926
1926,15190981,475256,20170001927
1927,15191009,475766,20170001928
1928,15206707,475944,20170001929
1929,15038983,476143,20170001930
1930,15267599,476321,20170001931
1931,15106846,476486,20170001932
1932,15194613,476603,20170001933
1933,15194650,476807,20170001934
1934,15114144,477011,20170001935
1935,15196096,477199,20170001936
1936,15073111,477472,20170001937
1937,15089994,477733,20170001938
1938,15199047,477964,20170001939
1939,15197838,478090,20170001940
1940,15105364,478388,20170001941
1941,15113181,478567,20170001942
1942,15104573,478959,20170001943
1943,15102264,479625,20170001944
1944,15112683,479803,20170001945
1945,15197881,480095,20170001946
1946,15269197,480228,20170001947
1947,15115331,480486,20170001948
1948,15169725,480866,20170001949
1949,15177284,481085,20170001950
1950,15268826,481543,20170001951
1951,14791425,481741,20170001952
1952,14791426,482000,20170001953
1953,15178314,482289,20170001954
1954,15028386,482446,20170001955
1955,15197138,483082,20170001956
1956,15178287,483306,20170001957
1957,15103619,483493,20170001958
1958,15107397,483724,20170001959
1959,15114347,484248,20170001960
1960,15125540,484496,20170001961
1961,15113619,484705,20170001962
1962,15107415,484935,20170001963
1963,15104884,485102,20170001964
1964,15176788,485389,20170001965
1965,15186088,485529,20170001966
1966,15106423,485712,20170001967
1967,15115342,486114,20170001968
1968,14772264,486344,20170001969
1969,15200555,486536,20170001970
1970,15102298,486732,20170001971
1971,15100009,486975,20170001972
1972,15014524,487101,20170001973
1973,15268829,487269,20170001974
1974,15110504,487655,20170001975
1975,15199207,488028,20170001976
1976,15262522,488571,20170001977
1977,15106363,488747,20170001978
1978,15106398,489059,20170001979
1979,14507501,489237,20170001980
1980,15263041,489430,20170001981
1981,15106662,489747,20170001982
1982,15203774,489933,20170001983
1983,15269485,490725,20170001984
1984,15101871,490958,20170001985
1985,15107212,491148,20170001986
1986,15041852,491369,20170001987
1987,15039781,491665,20170001988
1988,15125659,492349,20170001989
1989,15266222,492527,20170001990
1990,15125830,493113,20170001991
1991,15197554,493454,20170001992
1992,15125827,493613,20170001993
1993,15270863,493881,20170001994
1994,15019135,494350,20170001995
1995,15199100,494633,20170001996
1996,15266243,495016,20170001997
1997,15269267,495386,20170001998
1998,15038936,495754,20170001999
1999,15104659,495917,20170002000
2000,15186086,496255,20170002001
2001,15200232,496378,20170002002
2002,15113529,496600,20170002003
2003,15201969,496905,20170002004
2004,15112672,497488,20170002005
2005,15115327,497832,20170002006
2006,15039778,498117,20170002007
2007,15038805,498305,20170002008
2008,15100247,498832,20170002009
2009,15107211,499068,20170002010
2010,15107374,499233,20170002011
2011,15113730,499517,20170002012
2012,15199220,499860,20170002013
2013,15207224,500403,20170002014
2014,15267854,500646,20170002015
2015,15125615,500938,20170002016
2016,15017282,502254,20170002017
2017,15102284,503119,20170002018
2018,15102297,503251,20170002019
2019,15113083,503372,20170002020
2020,15113750,503727,20170002021
2021,15200307,503875,20170002022
2022,15113583,504121,20170002023
2023,15125913,504308,20170002024
2024,15195809,504757,20170002025
2025,15144153,505187,20170002026
2026,15153247,505401,20170002027
2027,14974747,505575,20170002028
2028,15264624,505724,20170002029
2029,15200132,505919,20170002030
2030,15108790,506084,20170002031
2031,14788675,506244,20170002032
2032,15179209,506770,20170002033
2033,15171400,507007,20170002034
2034,15268949,507408,20170002035
2035,14791290,507725,20170002036
2036,15180999,507864,20170002037
2037,15185875,508233,20170002038
2038,15100076,508424,20170002039
2039,15113773,508530,20170002040
2040,15039922,508920,20170002041
2041,15200422,509275,20170002042
2042,15214900,509478,20170002043
2043,15266632,509639,20170002044
2044,15104105,509998,20170002045
2045,15125142,510221,20170002046
2046,15186831,510619,20170002047
2047,15158771,511110,20170002048
2048,15177206,511284,20170002049
2049,15173209,511470,20170002050
2050,15206627,511902,20170002051
2051,15106689,512188,20170002052
2052,15266016,512324,20170002053
2053,15210250,512707,20170002054
2054,15198620,513056,20170002055
2055,15109422,513469,20170002056
2056,15249346,513617,20170002057
2057,15198839,513826,20170002058
2058,15104580,513996,20170002059
2059,15106000,514228,20170002060
2060,15115313,514635,20170002061
2061,15268091,514903,20170002062
2062,15103586,515162,20170002063
2063,15034766,515422,20170002064
2064,15176641,515772,20170002065
2065,15210353,516073,20170002066
2066,15267902,516385,20170002067
2067,15271515,516690,20170002068
2068,15273353,517024,20170002069
2069,15271315,517323,20170002070
2070,15235263,517743,20170002071
2071,15212916,517878,20170002072
2072,15039524,518187,20170002073
2073,15171128,518694,20170002074
2074,15213130,519022,20170002075
2075,15268389,519381,20170002076
2076,15125568,519745,20170002077
2077,15215000,519972,20170002078
2078,15178652,520161,20170002079
2079,15210360,520539,20170002080
2080,15214220,520881,20170002081
2081,15271897,521246,20170002082
2082,15259553,521565,20170002083
2083,15157352,521838,20170002084
2084,15070788,522120,20170002085
2085,15181618,522400,20170002086
2086,15199476,522789,20170002087
2087,15269027,523000,20170002088
2088,15125570,523430,20170002089
2089,15113610,523762,20170002090
2090,15067645,524114,20170002091
2091,15099103,524387,20170002092
2092,15099115,524690,20170002093
2093,15113297,524993,20170002094
2094,15264650,525254,20170002095
2095,15167476,525500,20170002096
2096,15196694,525746,20170002097
2097,14728240,525990,20170002098
2098,15183077,526400,20170002099
2099,15157867,526933,20170002100
2100,15115099,527184,20170002101
2101,15170278,527412,20170002102
2102,15125798,527700,20170002103
2103,15125809,527875,20170002104
2104,15265532,528060,20170002105
2105,15105164,528377,20170002106
2106,15105631,528732,20170002107
2107,15106701,529035,20170002108
2108,15190233,529193,20170002109
2109,15190236,529359,20170002110
2110,15190248,529525,20170002111
2111,15269100,529659,20170002112
2112,15100498,529856,20170002113
2113,15106766,530206,20170002114
2114,15190226,530354,20170002115
2115,15190243,530488,20170002116
2116,15190245,530695,20170002117
2117,15190238,530902,20170002118
2118,15190240,531128,20170002119
2119,15113243,531273,20170002120
2120,15107298,531475,20170002121
2121,15268668,531778,20170002122
2122,15039972,531923,20170002123
2123,15265922,532278,20170002124
2124,14755067,532538,20170002125
2125,15268967,532713,20170002126
2126,15105245,532892,20170002127
2127,15106844,533197,20170002128
2128,15101537,533461,20170002129
2129,15269516,533753,20170002130
2130,15113618,534100,20170002131
2131,15113078,534408,20170002132
2132,15125777,534596,20170002133
2133,15106561,534821,20170002134
2134,15107311,535291,20170002135
2135,15199439,535571,20170002136
2136,15193433,535678,20170002137
2137,15266247,535830,20170002138
2138,15113548,536187,20170002139
2139,15115351,536387,20170002140
2140,15207441,536572,20170002141
2141,15125576,536928,20170002142
2142,15125571,537074,20170002143
2143,15039467,537220,20170002144
2144,15267987,537373,20170002145
2145,15265956,537552,20170002146
2146,15200155,537773,20170002147
2147,15269468,537902,20170002148
2148,15125541,538093,20170002149
2149,15268050,538336,20170002150
2150,15180201,538577,20170002151
2151,15200533,538816,20170002152
2152,15107368,539090,20170002153
2153,15120708,539385,20170002154
2154,15015103,539715,20170002155
2155,15100013,539920,20170002156
2156,15267519,540270,20170002157
2157,15106895,540927,20170002158
2158,15114575,541160,20170002159
2159,15268030,541429,20170002160
2160,15100044,541829,20170002161
2161,15109935,542122,20170002162
2162,15113227,542385,20170002163
2163,15265937,542670,20170002164
2164,15107501,542949,20170002165
2165,15268690,543344,20170002166
2166,15197777,543631,20170002167
2167,15100029,543884,20170002168
2168,15190241,544364,20170002169
2169,15106357,544541,20170002170
2170,15104075,544833,20170002171
2171,15106751,544996,20170002172
2172,15269424,545302,20170002173
2173,15115317,545619,20170002174
2174,15179398,545771,20170002175
2175,15113146,546012,20170002176
2176,14755371,546421,20170002177
2177,15268846,546848,20170002178
2178,15106677,547190,20170002179
2179,15266379,547535,20170002180
2180,15106557,547664,20170002181
2181,15125868,548086,20170002182
2182,15113081,548346,20170002183
2183,14853725,548614,20170002184
2184,14853780,548726,20170002185
2185,15248315,549005,20170002186
2186,15107431,549497,20170002187
2187,15106432,549724,20170002188
2188,15125843,549911,20170002189
2189,15113317,550071,20170002190
2190,15198831,550273,20170002191
2191,15200009,550422,20170002192
2192,15039980,550680,20170002193
2193,15115404,550860,20170002194
2194,15117558,551030,20170002195
2195,15195128,551200,20170002196
2196,15195058,551429,20170002197
2197,15195178,551571,20170002198
2198,15106663,551795,20170002199
2199,15104506,552065,20170002200
2200,15106611,552273,20170002201
2201,15195829,552523,20170002202
2202,15106631,552635,20170002203
2203,15259733,552855,20170002204
2204,15269083,553200,20170002205
2205,15105266,553396,20170002206
2206,15113184,553801,20170002207
2207,14788321,553989,20170002208
2208,15105433,554151,20170002209
2209,14934573,554479,20170002210
2210,15157453,554742,20170002211
2211,15265860,555037,20170002212
2212,15105069,555549,20170002213
2213,15105472,555857,20170002214
2214,15105250,556080,20170002215
2215,15113763,556328,20170002216
2216,14788320,556546,20170002217
2217,15125583,556814,20170002218
2218,15267375,557029,20170002219
2219,15269060,557346,20170002220
2220,15269319,557583,20170002221
2221,15269365,557899,20170002222
2222,15092189,558325,20170002223
2223,15113097,558543,20170002224
2224,15264705,558908,20170002225
2225,14788911,559086,20170002226
2226,14902546,559415,20170002227
2227,15192991,559611,20170002228
2228,14788894,559751,20170002229
2229,14523852,560004,20170002230
2230,15262931,560223,20170002231
2231,15115374,560479,20170002232
2232,15095008,560679,20170002233
2233,14755339,560853,20170002234
2234,15266653,561033,20170002235
2235,15100762,561286,20170002236
2236,15198977,561758,20170002237
2237,15100042,562049,20170002238
2238,15125552,562232,20170002239
2239,15192321,562537,20170002240
2240,15192398,562737,20170002241
2241,15104273,563061,20170002242
2242,15110463,563373,20170002243
2243,15263777,563769,20170002244
2244,15265004,564115,20170002245
2245,15268876,564381,20170002246
2246,15125626,564545,20170002247
2247,15184865,564708,20170002248
2248,15267198,564867,20170002249
2249,15171814,565288,20170002250
2250,15171820,565532,20170002251
2251,15171835,565776,20170002252
2252,15171837,566020,20170002253
2253,15171902,566264,20170002254
2254,15200012,566508,20170002255
2255,15268254,566714,20170002256
2256,15113163,566953,20170002257
2257,15191201,567207,20170002258
2258,15198145,567491,20170002259
2259,15202474,567740,20170002260
2260,15200185,568064,20170002261
2261,15108196,568282,20170002262
2262,15115326,568536,20170002263
2263,15101655,568669,20170002264
2264,15200528,568907,20170002265
2265,15201365,569175,20170002266
2266,15200201,569497,20170002267
2267,15107213,569763,20170002268
2268,15202126,569993,20170002269
2269,15189835,570294,20170002270
2270,15267021,570691,20170002271
2271,15194633,571245,20170002272
2272,15197999,571449,20170002273
2273,15145580,571671,20170002274
2274,15199122,571804,20170002275
2275,15196352,571965,20170002276
2276,15196399,572105,20170002277
2277,15196434,572260,20170002278
2278,15197950,572400,20170002279
2279,15004250,572592,20170002280
2280,15267688,572947,20170002281
2281,15263247,573336,20170002282
2282,15265229,573594,20170002283
2283,14755894,573897,20170002284
2284,15114139,574035,20170002285
2285,15197813,574405,20170002286
2286,15193177,574611,20170002287
2287,15193205,574796,20170002288
2288,15193172,575022,20170002289
2289,15125733,575222,20170002290
2290,15113138,575582,20170002291
2291,15163618,575942,20170002292
2292,15198306,576202,20170002293
2293,15197199,576807,20170002294
2294,15197010,577202,20170002295
2295,15102551,577542,20170002296
2296,15100165,577837,20170002297
2297,15267842,578295,20170002298
2298,15200761,578666,20170002299
2299,15264307,579029,20170002300
2300,15198234,579480,20170002301
2301,15198248,579665,20170002302
2302,15265779,579940,20170002303
2303,15269085,580291,20170002304
2304,15269409,580609,20170002305
2305,14789591,580903,20170002306
2306,15113336,581173,20170002307
2307,15111279,581341,20170002308
2308,15114110,581554,20170002309
2309,15113441,581761,20170002310
2310,15113753,581956,20170002311
2311,15199763,582213,20170002312
2312,14436743,582473,20170002313
2313,15269077,582805,20170002314
2314,15113153,582996,20170002315
2315,15113132,583206,20170002316
2316,15261353,583486,20170002317
2317,15100147,583864,20170002318
2318,15266390,584113,20170002319
2319,13694422,584394,20170002320
2320,15216008,584585,20170002321
2321,15262515,584987,20170002322
2322,15264320,585495,20170002323
2323,15199419,585779,20170002324
2324,15273127,585927,20170002325
2325,15273164,586143,20170002326
2326,15204466,586435,20170002327
2327,15178746,586610,20170002328
2328,15201292,586817,20170002329
2329,15151751,587115,20170002330
2330,15101586,587321,20170002331
2331,15105880,587556,20170002332
2332,15272664,587759,20170002333
2333,15100065,588070,20170002334
2334,15182747,588260,20170002335
2335,15182778,588497,20170002336
2336,15205577,588794,20170002337
2337,15039736,589047,20170002338
2338,15113656,589318,20170002339
2339,15273227,589504,20170002340
2340,15265113,589900,20170002341
2341,15123514,590146,20170002342
2342,15254317,590417,20170002343
2343,15202000,590697,20170002344
2344,15255879,590854,20170002345
2345,15107234,591026,20170002346
2346,15202194,591239,20170002347
2347,14903164,591435,20170002348
2348,15028328,591618,20170002349
2349,15100630,591786,20170002350
2350,15125737,591971,20170002351
2351,15218955,592139,20170002352
2352,15249883,592420,20170002353
2353,15266298,592779,20170002354
2354,15112981,593128,20170002355
2355,15206948,593451,20170002356
2356,15014916,593736,20170002357
2357,15250007,594057,20170002358
2358,14915039,594369,20170002359
2359,15026038,594760,20170002360
2360,15105516,594959,20170002361
2361,15200937,595247,20170002362
2362,15201248,595416,20170002363
2363,14410063,595549,20170002364
2364,15112992,595737,20170002365
2365,15152736,595977,20170002366
2366,15213721,596187,20170002367
2367,15111410,596441,20170002368
2368,15272362,596788,20170002369
2369,15104705,596968,20170002370
2370,15199357,597094,20170002371
2371,15267649,597260,20170002372
2372,15238762,597521,20170002373
2373,15267129,597837,20170002374
2374,15019701,598077,20170002375
2375,15039768,598313,20170002376
2376,15092937,598618,20170002377
2377,15100071,598994,20170002378
2378,15199394,599162,20170002379
2379,15100146,599511,20170002380
2380,15195669,599669,20170002381
2381,15208099,600219,20170002382
2382,15114941,600559,20170002383
2383,15104973,600679,20170002384
2384,15172071,600785,20170002385
2385,14778383,600915,20170002386
2386,15202943,601400,20170002387
2387,15112855,601689,20170002388
2388,14876083,601977,20170002389
2389,15266811,602141,20170002390
2390,15100284,602289,20170002391
2391,15244302,602479,20170002392
2392,15100274,602875,20170002393
2393,15125618,603115,20170002394
2394,15107239,603393,20170002395
2395,15269032,603703,20170002396
2396,15113305,603979,20170002397
2397,15113308,604106,20170002398
2398,15117053,604232,20170002399
2399,15189672,604789,20170002400
2400,15198689,604979,20170002401
2401,15273041,605179,20170002402
2402,15209443,605324,20170002403
2403,15110110,605477,20170002404
2404,15197980,605680,20170002405
2405,15113174,605809,20170002406
2406,15202456,606169,20170002407
2407,15203562,606521,20170002408
2408,15242332,606982,20170002409
2409,15200588,607356,20170002410
2410,15105766,607543,20170002411
2411,15107437,607693,20170002412
2412,15112067,607888,20170002413
2413,15114271,608216,20170002414
2414,15173993,608460,20170002415
2415,15174038,608666,20170002416
2416,15198473,608901,20170002417
2417,15212581,609082,20170002418
2418,15218141,609507,20170002419
2419,13884681,609844,20170002420
2420,15107176,610079,20170002421
2421,15113339,610267,20170002422
2422,15125625,610409,20170002423
2423,15125714,610590,20170002424
2424,15153240,610822,20170002425
2425,15171663,611008,20170002426
2426,15201302,611242,20170002427
2427,15227786,611375,20170002428
2428,15250593,611592,20170002429
2429,15012096,611782,20170002430
2430,15267615,611950,20170002431
2431,15198818,612136,20170002432
2432,15039444,612291,20170002433
2433,15106575,612759,20170002434
2434,15104020,612999,20170002435
2435,15199616,613507,20170002436
2436,15035366,613898,20170002437
2437,15101536,614303,20170002438
2438,15111905,614621,20170002439
2439,15113260,614989,20170002440
2440,15197102,615274,20170002441
2441,15115240,615460,20170002442
2442,15264281,615978,20170002443
2443,15106396,616154,20170002444
2444,15253945,616512,20170002445
2445,15267985,616878,20170002446
2446,15235226,617102,20170002447
2447,15100045,617703,20170002448
2448,15125836,617893,20170002449
2449,15105498,618201,20170002450
2450,15113728,618409,20170002451
2451,15101037,618617,20170002452
2452,14791150,619015,20170002453
2453,15104660,619311,20170002454
2454,15199690,619536,20170002455
2455,15102425,619682,20170002456
2456,15100001,619923,20170002457
2457,14790996,620387,20170002458
2458,15196331,620535,20170002459
2459,15189975,620741,20170002460
2460,15201019,620880,20170002461
2461,15038731,621020,20170002462
2462,15198649,621308,20170002463
2463,15193776,621542,20170002464
2464,14788621,621654,20170002465
2465,15125854,621879,20170002466
2466,15201590,622397,20170002467
2467,15049162,622628,20170002468
2468,15255694,622857,20170002469
2469,15039886,623178,20170002470
2470,15264959,623460,20170002471
2471,15113617,623734,20170002472
2472,15100089,623896,20170002473
2473,15114871,624098,20170002474
2474,15125775,624386,20170002475
2475,15104457,624674,20170002476
2476,15113467,624839,20170002477
2477,15265693,625247,20170002478
2478,15264525,625698,20170002479
2479,15104358,625952,20170002480
2480,15254215,626142,20170002481
2481,14999681,626622,20170002482
2482,15125547,626842,20170002483
2483,15100057,627010,20170002484
2484,14959761,627298,20170002485
2485,15197878,627396,20170002486
2486,15267227,627637,20170002487
2487,15038889,627928,20170002488
2488,15149968,628283,20170002489
2489,14788957,628569,20170002490
2490,15143334,628694,20170002491
2491,14993480,628871,20170002492
2492,15115244,629070,20170002493
2493,15198255,629262,20170002494
2494,15197292,629471,20170002495
2495,15196634,629620,20170002496
2496,15197815,629779,20170002497
2497,15198252,629938,20170002498
2498,15113649,630147,20170002499
2499,15265917,630442,20170002500
2500,15198548,630754,20170002501
2501,15197325,630993,20170002502
2502,15197823,631147,20170002503
2503,15197379,631371,20170002504
2504,15188244,631560,20170002505
2505,15125739,631714,20170002506
2506,15200226,631934,20170002507
2507,15200460,632073,20170002508
2508,15200590,632212,20170002509
2509,14790910,632366,20170002510
2510,15038740,632551,20170002511
2511,15114073,632814,20170002512
2512,15115336,632984,20170002513
2513,14755603,633212,20170002514
2514,15107365,633369,20170002515
2515,15106609,633557,20170002516
2516,15258181,633735,20170002517
2517,15113115,634030,20170002518
2518,14791383,634360,20170002519
2519,15263411,634524,20170002520
2520,15263448,634815,20170002521
2521,14790354,635106,20170002522
2522,15196106,635199,20170002523
2523,15196428,635388,20170002524
2524,15264640,635539,20170002525
2525,15112838,635763,20170002526
2526,15125656,635932,20170002527
2527,15184752,636217,20170002528
2528,15125545,636346,20170002529
